"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 00:00","2018","08","01","00:00","","22.8","","20.7","","88","","0.0","","9","","8","","16.1","","100.43","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 01:00","2018","08","01","01:00","","22.8","","20.2","","85","","0.0","","10","","9","","16.1","","100.41","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 02:00","2018","08","01","02:00","","22.4","","20.4","","88","","0.0","","8","","9","","16.1","","100.35","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 03:00","2018","08","01","03:00","","22.3","","20.4","","89","","0.0","","7","","15","","16.1","","100.32","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 04:00","2018","08","01","04:00","","22.2","","20.5","","90","","0.0","","8","","9","","16.1","","100.28","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 05:00","2018","08","01","05:00","","23.0","","20.4","","85","","0.0","","15","","13","","16.1","","100.25","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 06:00","2018","08","01","06:00","","22.8","","20.6","","87","","0.0","","15","","13","","16.1","","100.26","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 07:00","2018","08","01","07:00","","23.3","","20.7","","85","","0.0","","16","","11","","16.1","","100.26","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 08:00","2018","08","01","08:00","","23.4","","20.9","","86","","0.0","","17","","11","","16.1","","100.24","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 09:00","2018","08","01","09:00","","23.5","","21.1","","86","","0.0","","17","","13","","16.1","","100.23","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 10:00","2018","08","01","10:00","","23.7","","21.3","","86","","0.0","","18","","13","","16.1","","100.26","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 11:00","2018","08","01","11:00","","24.6","","21.6","","83","","0.0","","19","","15","","16.1","","100.26","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 12:00","2018","08","01","12:00","","24.1","","21.1","","83","","0.0","","19","","21","","16.1","","100.25","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 13:00","2018","08","01","13:00","","24.5","","21.3","","82","","0.0","","21","","24","","16.1","","100.24","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 14:00","2018","08","01","14:00","","24.3","","21.1","","82","","0.0","","20","","24","","16.1","","100.20","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 15:00","2018","08","01","15:00","","24.4","","21.0","","81","","0.0","","21","","24","","16.1","","100.17","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 16:00","2018","08","01","16:00","","24.0","","20.8","","82","","0.0","","20","","24","","16.1","","100.21","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 17:00","2018","08","01","17:00","","23.8","","21.0","","84","","0.0","","20","","30","","16.1","","100.23","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 18:00","2018","08","01","18:00","","23.9","","20.3","","80","","0.0","","25","","32","","16.1","","100.26","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 19:00","2018","08","01","19:00","","23.5","","20.1","","81","","0.0","","24","","22","","16.1","","100.26","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 20:00","2018","08","01","20:00","","23.9","","19.5","","76","","0.0","","26","","22","","16.1","","100.35","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 21:00","2018","08","01","21:00","","23.3","","19.5","","79","","0.0","","27","","13","","16.1","","100.44","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 22:00","2018","08","01","22:00","","23.1","","18.6","","75","","0.0","","27","","18","","16.1","","100.47","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-01 23:00","2018","08","01","23:00","","22.5","","19.3","","82","","0.0","","24","","15","","16.1","","100.51","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 00:00","2018","08","02","00:00","","21.9","","19.5","","86","","0.0","","23","","17","","16.1","","100.52","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 01:00","2018","08","02","01:00","","21.5","","19.1","","86","","0.0","","23","","13","","16.1","","100.53","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 02:00","2018","08","02","02:00","","21.4","","19.1","","86","","0.0","","23","","15","","16.1","","100.56","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 03:00","2018","08","02","03:00","","21.1","","19.4","","90","","0.0","","22","","17","","16.1","","100.57","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 04:00","2018","08","02","04:00","","21.0","","19.2","","89","","0.0","","22","","18","","16.1","","100.59","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 05:00","2018","08","02","05:00","","20.4","","18.5","","89","","0.0","","27","","11","","16.1","","100.61","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 06:00","2018","08","02","06:00","","20.6","","18.9","","90","","0.0","","23","","13","","16.1","","100.70","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 07:00","2018","08","02","07:00","","21.2","","18.8","","86","","0.0","","25","","11","","16.1","","100.76","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 08:00","2018","08","02","08:00","","22.0","","18.6","","81","","0.0","","23","","13","","16.1","","100.77","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 09:00","2018","08","02","09:00","","22.4","","18.9","","81","","0.0","","19","","13","","16.1","","100.77","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 10:00","2018","08","02","10:00","","23.7","","19.9","","79","","0.0","","19","","13","","16.1","","100.78","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 11:00","2018","08","02","11:00","","23.9","","20.7","","82","","0.0","","17","","13","","16.1","","100.78","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 12:00","2018","08","02","12:00","","24.9","","20.8","","78","","0.0","","17","","17","","16.1","","100.77","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-08-02 13:00","2018","08","02","13:00","","25.6","","19.8","","70","","0.0","","16","","18","","16.1","","100.75","","33","","","","NA"
